horizon_years,start,end,v17_return,v12_return,spy_return,v17_sharpe,v12_sharpe,spy_sharpe,v17_beats_spy_return,v17_beats_v12_return,v17_beats_spy_sharpe,v17_beats_v12_sharpe
3,2013-03-26,2016-03-24,0.5161952921498065,0.5006087707226274,0.39259594370462625,1.0474361256812696,1.0653486265448595,0.8836108956761649,True,True,True,False
3,2013-04-25,2016-04-25,0.5306878283696923,0.5166107003243596,0.4036934674475119,1.0738207247452434,1.0930741464150124,0.9091922120386328,True,True,True,False
3,2013-05-24,2016-05-24,0.45087065883409183,0.44208617887614476,0.33471757013969405,0.9447440666552228,0.9651619744620202,0.7806803297351674,True,True,True,False
3,2013-06-25,2016-06-23,0.5637680450117377,0.5404670348269667,0.42577361028929883,1.1443287458009392,1.1450037749978557,0.9591012079980691,True,True,True,False
3,2013-07-25,2016-07-25,0.49420725399878274,0.48873300029035827,0.3656271602730288,1.0133798370823313,1.0337997531195695,0.8346788474573203,True,True,True,False
3,2013-08-23,2016-08-23,0.5400208247604006,0.5269662174406582,0.4006988082816938,1.0903515962270272,1.099376043193312,0.9005213425813338,True,True,True,False
3,2013-09-24,2016-09-22,0.4936236711422253,0.4802534926471689,0.35784883740316253,1.014239612026209,1.0179777592354482,0.8187642979620711,True,True,True,False
3,2013-10-23,2016-10-21,0.4169657975354768,0.4128788744181655,0.2960455398685413,0.8933100108903085,0.908688733929643,0.7064528459411307,True,True,True,False
3,2013-11-21,2016-11-21,0.43237799449621783,0.42869553396235616,0.3105542931870522,0.9159708148851216,0.9333077306813342,0.7319634293028092,True,True,True,False
3,2013-12-23,2016-12-21,0.4560969512286668,0.4408973443900017,0.3217471153527829,0.9566734279891794,0.9556493221955251,0.7541155117721211,True,True,True,True
