,v12_signal,v17_signal,calm_bull_trigger,spy_above_trend,spy_momentum_13w,spy_rv_26w,spy_rv_ref_55p,vix,vix_ma_52w,yc_pos_steep,t10y2y,t10y2y_chg_13w,tier_intersection,tier_cb_only,tier_cb_weak,tier_cb_strong,tier_yc_only,spy_ma20,spy_dd_52w,vix3m,vix_contango,hy_oas,hy_oas_ma_26w,hy_oas_chg_4w,credit_ok,tier_nervous_market
2022-10-21,-1.0,-1.0,0,0,-0.04875479054100351,0.2633197255084306,0.17613482607963332,29.690000534057617,24.915577008174015,0,-0.28,-0.07000000000000003,0,0,0,0,0,370.0470886230469,-0.20283065100518594,30.469999313354492,1,,,,0,0
2022-10-28,-1.0,-1.0,0,0,-0.05187497827351317,0.2666224393912976,0.17613482607963332,25.75,25.098077003772442,0,-0.39,-0.17,0,0,0,0,0,370.1656295776367,-0.17145842197820127,26.899999618530273,1,,,,0,0
2022-11-04,1.0,1.3,0,0,-0.0860377854951192,0.270284319592445,0.17613482607963332,24.549999237060547,25.253269305595985,0,-0.49,-0.08000000000000002,0,0,0,0,0,370.7375549316406,-0.1984432195947734,26.389999389648438,1,,,,0,1
2022-11-11,1.0,1.3,0,0,-0.06310690816419129,0.2818045745586864,0.17613482607963332,22.520000457763672,25.37307698910053,0,-0.52,-0.11000000000000004,0,0,0,0,0,371.21592102050784,-0.15124640445517556,25.739999771118164,1,,,,0,1
2022-11-18,1.0,1.3,0,0,-0.057997734376140975,0.2783717189268718,0.17613482607963332,23.1200008392334,25.473269315866325,0,-0.69,-0.41999999999999993,0,0,0,0,0,371.99601593017576,-0.1565283501357574,25.329999923706055,1,,,,0,1
2022-11-25,1.0,1.3,0,1,-0.003274616508909589,0.26298850761280423,0.17613482607963332,20.5,25.317115453573372,0,-0.74,-0.41,0,0,0,0,0,372.72364349365233,-0.1431104998593148,23.59000015258789,1,,,,0,1
2022-12-02,1.0,1.0,0,1,0.04166200365307371,0.2629572017792336,0.17613482607963332,19.059999465942383,25.093846211066612,0,-0.77,-0.5700000000000001,0,0,0,0,0,373.83801422119143,-0.13335598282788708,22.959999084472656,1,,,,0,0
2022-12-09,1.0,1.3,0,0,-0.028786197561070037,0.25710830258083645,0.17613482607963332,22.829999923706055,25.173461583944466,0,-0.76,-0.53,0,0,0,0,0,373.8287719726562,-0.16238536503000234,25.209999084472656,1,,,,0,1
2022-12-16,1.0,1.3,0,0,-0.0013747263030579049,0.2446981994981619,0.17613482607963332,22.6200008392334,25.193653913644646,0,-0.69,-0.2899999999999999,0,0,0,0,0,372.6228424072266,-0.17995634160078477,25.149999618530273,1,,,,0,1
2022-12-23,1.0,1.3,0,0,0.04543645934027385,0.2261632601561182,0.17613482607963332,20.8700008392334,25.24961548585158,0,-0.56,-0.050000000000000044,0,0,0,0,0,371.32932739257814,-0.180726687781826,24.1299991607666,1,,,,0,1
2022-12-30,0.6,0.6,0,0,0.0756092579760872,0.22369629049262732,0.17749570740708787,21.670000076293945,25.335192423600418,0,-0.53,-0.14,0,0,0,0,0,369.36513366699216,-0.16618190841244418,24.290000915527344,1,,,,0,0
2023-01-06,0.6,0.6,0,0,0.07462184239857295,0.22298019389686377,0.17895661412730018,21.1299991607666,25.38076932613666,0,-0.69,-0.27999999999999997,0,0,0,0,0,367.9074462890625,-0.151368639783365,23.18000030517578,1,,,,0,0
2023-01-13,1.0,1.0,0,1,0.1193967948994814,0.22546378659500824,0.18135055399840894,18.350000381469727,25.364615477048435,0,-0.73,-0.25,0,0,0,0,0,367.74894561767576,-0.10864876353922681,21.139999389648438,1,,,,0,0
2023-01-20,1.0,1.0,0,1,0.06253954908700665,0.22301158285725625,0.18258350739894375,19.850000381469727,25.19153855397151,0,-0.66,-0.38,0,0,0,0,0,368.08592376708987,-0.11450895280981122,21.719999313354492,1,,,,0,0
2023-01-27,1.0,1.0,0,1,0.047614318756818985,0.2173527933072927,0.18258350739894375,18.510000228881836,25.015577022845928,0,-0.67,-0.28,0,0,0,0,0,368.2102798461914,-0.0925886407031088,20.469999313354492,1,,,,0,0
2023-02-03,1.0,1.0,0,1,0.10068697700800255,0.21852924715316188,0.18258350739894375,18.329999923706055,24.921538573044998,0,-0.77,-0.28,0,0,0,0,0,369.57886199951173,-0.07766943904174872,20.780000686645508,1,,,,0,0
2023-02-10,1.0,1.3,0,1,0.02861604722836697,0.21375751737376206,0.18258350739894375,20.530000686645508,24.790192420666035,0,-0.76,-0.24,0,0,0,0,0,371.58109283447266,-0.08730977081533176,22.549999237060547,1,,,,0,1
2023-02-17,1.0,1.3,0,1,0.03307848835965155,0.21319512341147928,0.18258350739894375,20.020000457763672,24.641538583315334,0,-0.78,-0.09000000000000008,0,0,0,0,0,374.05980224609374,-0.08905472583677698,21.770000457763672,1,,,,0,1
2023-02-24,1.0,1.3,0,1,-0.010264769481656,0.2089280283895229,0.18258350739894375,21.670000076293945,24.52769242800199,0,-0.83,-0.08999999999999997,0,0,0,0,0,375.7493392944336,-0.1133906036885014,22.43000030517578,1,,,,0,1
2023-03-03,1.0,1.0,0,1,-0.002123183632710246,0.20519653094430698,0.18258350739894375,18.489999771118164,24.268269355480488,0,-0.89,-0.12,0,0,0,0,0,378.05942687988284,-0.09592147203966983,19.979999542236328,1,,,,0,0
2023-03-10,0.6,0.6,0,0,-0.014233978358081711,0.208987415112779,0.18258350739894375,24.799999237060547,24.153846263885498,0,-0.9,-0.14,0,0,0,0,0,378.6984069824219,-0.13680964317998223,25.389999389648438,1,,,,0,0
2023-03-17,1.3,1.3,0,1,0.02141658009157088,0.19840593127616707,0.18258350739894375,25.510000228881836,24.185384713686428,0,-0.42,0.26999999999999996,0,0,0,0,0,378.90147705078124,-0.1243544268104727,27.420000076293945,1,,,,0,0
2023-03-24,1.0,1.3,0,1,0.037477010531965504,0.18682671752669885,0.18258350739894375,21.739999771118164,24.20326933493981,0,-0.38,0.18000000000000005,0,0,0,0,0,379.98621673583983,-0.11142156585254182,23.959999084472656,1,,,,0,1
2023-03-31,1.0,1.0,0,1,0.07458228431844649,0.18534633197183967,0.18258350739894375,18.700000762939453,24.18538475036621,0,-0.58,-0.04999999999999993,0,0,0,0,0,380.66992645263673,-0.06980783866523954,21.229999542236328,1,,,,0,0
2023-04-07,1.0,1.0,0,1,0.05842008908730545,0.18497911417561685,0.18260309562918917,18.399999618530273,24.132307822887714,0,-0.52,0.16999999999999993,0,0,0,0,0,381.46233825683595,-0.04949261398330562,21.0,1,,,,0,0
2023-04-14,1.0,1.0,0,1,0.0389815962711797,0.18276221105083063,0.18262176704329358,17.06999969482422,24.024038571577805,0,-0.56,0.16999999999999993,0,0,0,0,0,382.11149444580076,-0.02214005494075455,20.030000686645508,1,,,,0,0
2023-04-21,1.0,1.0,1,1,0.04519827938153531,0.17296053992728436,0.1816113785838349,16.770000457763672,23.804038597987248,0,-0.6,0.06000000000000005,0,1,1,0,0,382.5296142578125,-0.0227564975144936,20.389999389648438,1,,,,0,0
2023-04-28,1.0,1.0,1,1,0.029178942101797167,0.16533305746246252,0.1816113785838349,15.779999732971191,23.4651924096621,0,-0.6,0.07000000000000006,0,1,1,0,0,383.7775344848633,-0.01391345248516429,19.540000915527344,1,,,,0,0
2023-05-05,1.2,1.2,0,1,0.004498139909328458,0.1577594936851412,0.1816113785838349,17.190000534057617,23.2151924096621,0,-0.48,0.29000000000000004,0,0,0,0,0,385.26031188964845,-0.021736912474552672,20.780000686645508,1,,,,0,0
2023-05-12,1.2,1.2,0,1,0.012549556302575482,0.13577672983885417,0.1816113785838349,17.030000686645508,22.987500099035408,0,-0.52,0.24,0,0,0,0,0,386.7103042602539,-0.0242026827695091,20.65999984741211,1,,,,0,0
2023-05-19,1.0,1.0,1,1,0.031816808223219084,0.1369294709803975,0.1816113785838349,16.809999465942383,22.744807775204,0,-0.58,0.20000000000000007,0,1,1,0,0,388.5215576171875,-0.0075358770104211326,20.040000915527344,1,,,,0,0
2023-05-26,1.0,1.0,1,1,0.06368374104031282,0.1355419054554701,0.1816113785838349,17.950000762939453,22.595384726157555,0,-0.74,0.08999999999999997,0,1,1,0,0,390.12935333251954,-0.004216831100223306,20.440000534057617,1,4.53,,,0,0
2023-06-02,1.0,1.0,1,1,0.0627505256835541,0.1369929181833001,0.1816113785838349,14.600000381469727,22.39942317742568,0,-0.81,0.07999999999999996,0,1,1,0,0,391.61780548095703,0.0,17.920000076293945,1,4.37,,,0,0
2023-06-09,1.0,1.0,1,1,0.11824182194999544,0.12639296092089666,0.1816113785838349,13.829999923706055,22.131730868266178,0,-0.84,0.06000000000000005,0,1,1,0,0,393.32710418701174,0.0,16.959999084472656,1,4.29,,,0,0
2023-06-16,1.0,1.0,1,1,0.13103525499345725,0.12461824623500771,0.1816113785838349,13.539999961853027,21.793461652902458,0,-0.93,-0.51,0,1,1,0,0,395.1051940917969,0.0,16.75,1,4.15,,,0,0
2023-06-23,1.0,1.2,1,1,0.09872210540486837,0.127475549716266,0.1816113785838349,13.4399995803833,21.528269345943745,0,-0.97,-0.59,0,1,0,1,0,396.2617385864258,-0.014221976048855667,16.8700008392334,1,4.4,,-0.1299999999999999,1,0
2023-06-30,1.0,1.2,1,1,0.08680362137760178,0.129586576311637,0.1816113785838349,13.59000015258789,21.276153949590828,0,-1.06,-0.4800000000000001,0,1,0,1,0,398.11118774414064,0.0,16.020000457763672,1,4.05,,-0.3200000000000003,1,0
2023-07-07,1.0,1.2,1,1,0.0757326906262008,0.13104901244885522,0.1816113785838349,14.829999923706055,21.08750011370732,0,-0.88,-0.36,0,1,0,1,0,399.7695999145508,-0.010670430845089118,17.239999771118164,1,4.08,,-0.20999999999999996,1,0
2023-07-14,1.0,1.2,1,1,0.09331560310271336,0.1302697728648666,0.1816113785838349,13.34000015258789,20.878077048521774,0,-0.91,-0.35,0,1,0,1,0,402.4677108764648,0.0,16.040000915527344,1,3.9,,-0.25000000000000044,1,0
2023-07-21,1.0,1.2,1,1,0.10106674680308325,0.12914521699466033,0.1816113785838349,13.600000381469727,20.696730888806858,0,-0.98,-0.38,0,1,0,1,0,404.9315216064453,0.0,16.399999618530273,1,3.89,,-0.5100000000000002,1,0
2023-07-28,1.0,1.2,1,1,0.1026311481578257,0.12628139802020563,0.1816113785838349,13.329999923706055,20.5428847349607,0,-0.91,-0.31000000000000005,0,1,0,1,0,408.50045318603514,0.0,15.920000076293945,1,3.82,,-0.22999999999999998,1,0
2023-08-04,1.0,1.2,1,1,0.08685677640917411,0.13072914997646687,0.1816113785838349,17.100000381469727,20.465000134248,0,-0.73,-0.25,0,1,0,1,0,411.31422424316406,-0.02212646303044352,18.610000610351562,1,4.01,,-0.07000000000000028,1,0
2023-08-11,1.0,1.2,1,1,0.08677429870908271,0.12944593688749836,0.1816113785838349,14.84000015258789,20.374807816285355,0,-0.73,-0.20999999999999996,0,1,0,1,0,413.7948303222656,-0.024665271745192285,17.559999465942383,1,3.83,,-0.06999999999999984,1,0
2023-08-18,1.0,1.2,1,1,0.046585003740072795,0.1337736895779745,0.1816113785838349,17.299999237060547,20.311346255815945,0,-0.66,-0.08000000000000007,0,1,0,1,0,415.1772491455078,-0.04469063977910459,19.239999771118164,1,4.02,4.103076923076923,0.12999999999999945,1,0
2023-08-25,1.0,1.2,1,1,0.051388799647972494,0.12647280848562226,0.1816113785838349,15.680000305175781,20.12134627195505,0,-0.78,-0.040000000000000036,0,1,0,1,0,416.73687438964845,-0.037096341342572337,17.719999313354492,1,3.9,4.088571428571429,0.08000000000000007,1,0
2023-09-01,1.0,1.2,1,1,0.05829600001719348,0.1281808020105995,0.1816113785838349,13.09000015258789,19.88326936501723,0,-0.69,0.1200000000000001,0,1,0,1,0,418.68102264404297,-0.012540532601477805,15.739999771118164,1,3.81,4.069999999999999,-0.19999999999999973,1,0
2023-09-08,1.0,1.2,1,1,0.04018363278694914,0.10854843734782445,0.1816113785838349,13.84000015258789,19.711153965729935,0,-0.72,0.12,0,1,0,1,0,420.3638519287109,-0.02494982023657699,16.139999389648438,1,3.85,4.05625,0.020000000000000018,1,0
2023-09-15,1.0,1.0,1,1,0.01245605600501598,0.10827030283538691,0.1816113785838349,13.789999961853027,19.470577056591328,0,-0.69,0.2400000000000001,0,1,1,0,0,421.8389099121094,-0.026232397494949877,16.020000457763672,1,3.79,4.040588235294117,-0.22999999999999954,1,0
2023-09-22,1.0,1.0,0,1,-0.0029357268224943223,0.11774647544393363,0.1816113785838349,17.200000762939453,19.225961685180664,0,-0.66,0.30999999999999994,0,0,0,0,0,422.8451293945312,-0.05467438490331611,18.09000015258789,1,3.93,4.0344444444444445,0.03000000000000025,1,0
2023-09-29,1.0,1.0,0,1,-0.032241801896092714,0.10945142923757166,0.1816113785838349,17.520000457763672,18.95480783169086,0,-0.44,0.6200000000000001,0,0,0,0,0,423.7589050292969,-0.06113152661060839,18.510000228881836,1,4.03,4.03421052631579,0.2200000000000002,1,0
2023-10-06,1.0,1.0,0,1,-0.017090084758065394,0.1094523803359697,0.1816113785838349,17.450000762939453,18.687307834625244,0,-0.3,0.5800000000000001,0,0,0,0,0,424.4342666625977,-0.05660710187396101,18.729999542236328,1,4.33,4.049,0.48,0,0
2023-10-13,1.0,1.0,0,1,-0.03618669619002535,0.10918588686529451,0.1816113785838349,19.31999969482422,18.44307705072256,0,-0.41,0.5,0,0,0,0,0,425.1372604370117,-0.052302294636375035,20.56999969482422,1,4.3,4.060952380952381,0.5099999999999998,0,0
2023-10-20,0.6,0.6,0,0,-0.06524899407713458,0.11519822645775858,0.1816113785838349,21.709999084472656,18.28961548438439,0,-0.14,0.84,0,0,0,0,0,424.9604751586914,-0.07494599283463332,22.440000534057617,1,4.52,4.081818181818182,0.5899999999999994,0,0
2023-10-27,0.6,0.6,0,0,-0.09802906432918779,0.12032087358307732,0.1816113785838349,21.270000457763672,18.20346164703369,0,-0.15,0.76,0,0,0,0,0,424.1790603637695,-0.09802906432918779,22.270000457763672,1,4.53,4.101304347826087,0.5,0,0
2023-11-03,1.0,1.0,0,1,-0.02369397925612693,0.14534159182913067,0.1816113785838349,14.90999984741211,18.018077043386604,0,-0.26,0.47,0,0,0,0,0,424.0227478027344,-0.04529617833051558,17.219999313354492,1,4.04,4.09875,-0.29000000000000004,1,0
2023-11-10,1.0,1.0,0,1,-0.007821870695174149,0.14597804775868914,0.1816113785838349,14.170000076293945,17.857500112973728,0,-0.43,0.3,0,0,0,0,0,424.4551803588867,-0.03229421387411424,16.520000457763672,1,4.03,4.096,-0.2699999999999996,1,0
2023-11-17,1.0,1.2,1,1,0.03638054657572054,0.14741972995925276,0.1816113785838349,13.800000190734863,17.67826933127183,0,-0.44,0.22000000000000003,0,1,0,1,0,424.89466247558596,-0.009935963105366596,15.850000381469727,1,3.99,4.091923076923077,-0.5299999999999994,1,0
2023-11-24,1.0,1.2,1,1,0.03849353947903045,0.1477217047546389,0.1816113785838349,12.460000038146973,17.52365394739004,0,-0.45,0.33,0,1,0,1,0,425.7811477661133,-3.077134353979272e-05,15.119999885559082,1,3.85,4.065769230769231,-0.6800000000000002,1,0
2023-12-01,1.2,1.2,0,1,0.021120503479234776,0.14621241102250407,0.1816113785838349,12.630000114440918,17.40000011370732,0,-0.34,0.3499999999999999,0,0,0,0,0,426.33359985351564,0.0,15.359999656677246,1,3.87,4.046538461538462,-0.16999999999999993,1,0
2023-12-08,1.2,1.2,0,1,0.036593940936953784,0.1462006358531947,0.1816113785838349,12.350000381469727,17.198461660972008,0,-0.48,0.24,0,0,0,0,0,426.7993133544922,0.0,15.15999984741211,1,3.75,4.025769230769231,-0.28000000000000025,1,0
2023-12-15,1.0,1.2,1,1,0.06284325820487457,0.14555567633518063,0.1816113785838349,12.279999732971191,16.99961548585158,0,-0.53,0.15999999999999992,0,1,0,1,0,427.57080993652346,0.0,15.130000114440918,1,3.51,4.001153846153846,-0.4800000000000004,1,0
2023-12-22,1.2,1.2,0,1,0.10489843596216852,0.14354065240241579,0.1816113785838349,13.029999732971191,16.84884623380808,0,-0.41,0.25000000000000006,0,0,0,0,0,429.04077606201173,0.0,15.989999771118164,1,3.39,3.9623076923076925,-0.45999999999999996,1,0
2023-12-29,1.0,1.2,1,1,0.11639642575083853,0.14069919409358905,0.1816113785838349,12.449999809265137,16.671538536365215,0,-0.35,0.09000000000000002,0,1,0,1,0,430.64754180908204,0.0,15.260000228881836,1,3.34,3.9349999999999996,-0.5300000000000002,1,0
2024-01-05,1.0,1.2,1,1,0.09376815736087463,0.14186067600220978,0.1816113785838349,13.350000381469727,16.52192317522489,0,-0.35,-0.04999999999999999,0,1,0,1,0,432.3365951538086,-0.01554768429761011,15.510000228881836,1,3.68,3.9196153846153843,-0.06999999999999984,1,0
2024-01-12,1.2,1.2,0,1,0.10918336679159069,0.14027362288029413,0.1816113785838349,12.699999809265137,16.413269318067112,0,-0.18,0.22999999999999998,0,0,0,0,0,434.28433685302736,0.0,14.9399995803833,1,3.56,3.906538461538462,0.050000000000000266,1,0
2024-01-19,1.0,1.2,1,1,0.15004139359044077,0.14080475101234627,0.1816113785838349,13.300000190734863,16.287307775937595,0,-0.24,-0.09999999999999998,0,1,0,1,0,435.9700180053711,0.0,15.260000228881836,1,3.54,3.893076923076923,0.1499999999999999,1,0
2024-01-26,1.0,1.2,1,1,0.19164842244921543,0.14078717976125016,0.1816113785838349,13.260000228881836,16.186346237476055,0,-0.19,-0.04000000000000001,0,1,0,1,0,438.17185974121094,0.0,15.029999732971191,1,3.39,3.8765384615384613,0.050000000000000266,1,0
2024-02-02,1.0,1.2,1,1,0.14185812782078178,0.1366406150413849,0.1816113785838349,13.850000381469727,16.10019240012536,0,-0.33,-0.07,0,1,0,1,0,440.73971099853514,0.0,15.609999656677246,1,3.47,3.855769230769231,-0.20999999999999996,1,0
2024-02-09,1.0,1.2,1,1,0.1421258547296207,0.13687933949913478,0.1816113785838349,12.930000305175781,15.954038546635555,0,-0.31,0.12,0,1,0,1,0,444.2685028076172,0.0,15.079999923706055,1,3.33,3.8365384615384617,-0.22999999999999998,1,0
2024-02-16,1.0,1.2,1,1,0.11256952700474332,0.13229822274908998,0.1816113785838349,14.239999771118164,15.842884687276987,0,-0.34,0.09999999999999998,0,1,0,1,0,447.85754547119143,-0.0033718602390395702,15.859999656677246,1,3.34,3.8103846153846153,-0.20000000000000018,1,0
2024-02-23,1.0,1.2,1,1,0.11994077613386911,0.13318938579142703,0.1816113785838349,13.75,15.690576993502104,0,-0.41,0.040000000000000036,0,1,0,1,0,451.7525802612305,0.0,15.25,1,3.23,3.784615384615385,-0.16000000000000014,1,0
2024-03-01,1.0,1.2,1,1,0.12160599861909627,0.13022584275710025,0.1816113785838349,13.109999656677246,15.587115452839779,0,-0.35,-0.009999999999999953,0,1,0,1,0,455.7959274291992,0.0,14.930000305175781,1,3.32,3.7657692307692305,-0.15000000000000036,1,0
2024-03-08,1.0,1.2,1,1,0.11645956900653665,0.12806074233842712,0.1816113785838349,14.739999771118164,15.393653924648579,0,-0.39,0.08999999999999997,0,1,0,1,0,460.2839553833008,-0.002203364906785299,16.299999237060547,1,3.26,3.7430769230769227,-0.07000000000000028,1,0
2024-03-15,1.0,1.2,1,1,0.08966851661125075,0.12798197413536616,0.1816113785838349,14.40999984741211,15.180192378851084,0,-0.41,0.12000000000000005,0,1,0,1,0,465.26646118164064,-0.0027998191377124337,16.40999984741211,1,3.16,3.7188461538461537,-0.17999999999999972,1,0
2024-03-22,1.0,1.2,1,1,0.10383080119394505,0.11909125933175371,0.1816113785838349,13.0600004196167,15.013269314399132,0,-0.37,0.03999999999999998,0,1,0,1,0,469.6408172607422,0.0,15.300000190734863,1,3.08,3.686153846153846,-0.1499999999999999,1,0
2024-03-29,1.0,1.2,1,1,0.10390108867897885,0.11732991134167321,0.1816113785838349,13.010000228881836,14.903846227205717,0,-0.39,-0.040000000000000036,0,1,0,1,0,473.8190551757813,0.0,15.1899995803833,1,3.12,3.651153846153846,-0.19999999999999973,1,0
2024-04-05,1.0,1.0,0,1,0.11138816381096794,0.1197220861812156,0.1816113785838349,16.030000686645508,14.858269324669472,0,-0.34,0.009999999999999953,0,0,0,0,0,477.2774353027344,-0.008870755968510613,17.18000030517578,1,3.18,3.606923076923077,-0.07999999999999963,1,0
2024-04-12,1.0,1.0,0,1,0.07501307435906046,0.12376289674086084,0.1816113785838349,17.309999465942383,14.862884704883282,0,-0.38,-0.2,0,0,0,0,0,480.1472473144531,-0.02336211165491542,18.200000762939453,1,3.25,3.5665384615384617,0.08999999999999986,1,0
2024-04-19,1.0,1.0,0,1,0.029576311287445867,0.12761191914329695,0.1816113785838349,18.709999084472656,14.900192370781532,0,-0.35,-0.10999999999999999,0,0,0,0,0,482.06703491210936,-0.05335804656907828,19.25,1,3.37,3.522307692307692,0.29000000000000004,1,0
2024-04-26,1.0,1.0,0,1,0.046017053603860214,0.12168814661115802,0.1816113785838349,15.029999732971191,14.885769293858456,0,-0.29,-0.09999999999999998,0,0,0,0,0,484.5729461669922,-0.028313663505318387,16.270000457763672,1,3.16,3.469615384615385,0.040000000000000036,1,0
2024-05-03,1.0,1.2,1,1,0.03748071520900642,0.09716026181372185,0.1816113785838349,13.489999771118164,14.814615433032696,0,-0.31,0.020000000000000018,0,1,0,1,0,486.69206085205076,-0.022520886305848142,15.270000457763672,1,3.08,3.4326923076923075,-0.10000000000000009,1,0
2024-05-10,1.0,1.2,1,1,0.04241477847540165,0.09817579951313878,0.1816113785838349,12.550000190734863,14.728461577342106,0,-0.37,-0.06,0,1,0,1,0,489.0671142578125,-0.004263320028872752,14.65999984741211,1,3.12,3.3976923076923073,-0.1299999999999999,1,0
2024-05-17,1.0,1.2,1,1,0.06323197214136633,0.0963307941963002,0.1793316261575895,11.989999771118164,14.635769275518564,0,-0.41,-0.06999999999999995,0,1,0,1,0,491.7816619873047,0.0,13.989999771118164,1,3.09,3.363076923076923,-0.28000000000000025,1,0
2024-05-24,1.0,1.2,1,1,0.045751936660559434,0.09662945599852212,0.17029092106459676,11.930000305175781,14.520000035946186,0,-0.47,-0.06,0,1,0,1,0,494.8553298950195,-1.8657569015534392e-05,14.170000076293945,1,3.11,3.3346153846153848,-0.050000000000000266,1,0
2024-05-31,1.0,1.2,1,1,0.03150739667446967,0.0976081732744409,0.1626823101404001,12.920000076293945,14.487692337769728,0,-0.38,-0.030000000000000027,0,1,0,1,0,497.4016830444336,-0.003928599136579614,14.65999984741211,1,3.2,3.308846153846154,0.1200000000000001,1,0
2024-06-07,1.0,1.2,1,1,0.04680135957285003,0.09795221240205221,0.15424626755946544,12.220000267028809,14.456730805910551,0,-0.44,-0.04999999999999999,0,1,0,1,0,499.99234771728516,0.0,14.40999984741211,1,3.15,3.285769230769231,0.029999999999999805,1,0
2024-06-14,1.0,1.0,1,1,0.0646294353969914,0.09564157791233827,0.14761601357625376,12.65999984741211,14.439807726786686,0,-0.47,-0.06,0,1,1,0,0,502.76876678466795,0.0,14.84000015258789,1,3.29,3.277307692307692,0.20000000000000018,0,0
2024-06-21,1.0,1.2,1,1,0.0480739369458858,0.09551720780030303,0.14699716833139073,13.199999809265137,14.435192346572876,0,-0.45,-0.08000000000000002,0,1,0,1,0,505.3776657104492,0.0,15.170000076293945,1,3.21,3.2703846153846152,0.10000000000000009,1,0
2024-06-28,1.0,1.2,1,1,0.04379093099788722,0.09588065770774358,0.1462082897132458,12.4399995803833,14.413076950953556,0,-0.35,0.040000000000000036,0,1,0,1,0,507.63903961181643,-0.0005325388322441338,14.520000457763672,1,3.18,3.2642307692307693,-0.020000000000000018,1,0
2024-07-05,1.0,1.0,1,1,0.0732970251024132,0.09249564766366625,0.14612273002011775,12.479999542236328,14.367884635925293,0,-0.32,0.020000000000000018,0,1,1,0,0,510.49291229248047,0.0,14.350000381469727,1,3.27,3.2484615384615383,0.1200000000000001,0,0
2024-07-12,1.0,1.2,1,1,0.09972902654306237,0.09095772534896751,0.14583021776046115,12.460000038146973,14.35096155680143,0,-0.27,0.10999999999999999,0,1,0,1,0,513.2029388427734,0.0,14.369999885559082,1,3.19,3.2342307692307695,-0.10000000000000009,1,0
2024-07-19,1.0,1.0,0,1,0.11228903602217888,0.09774893780220999,0.14548074675806313,16.520000457763672,14.407115404422466,0,-0.24,0.10999999999999999,0,0,0,0,0,515.1309951782226,-0.01964324108247384,17.15999984741211,1,3.09,3.2169230769230768,-0.1200000000000001,1,0
2024-07-26,1.0,1.0,0,1,0.0746397265410863,0.09929737561582329,0.14471126302978046,16.389999389648438,14.465961547998281,0,-0.16,0.12999999999999998,0,0,0,0,0,516.891226196289,-0.027768404952353665,17.239999771118164,1,3.1,3.205769230769231,-0.08000000000000007,1,0
2024-08-02,1.3,1.3,0,1,0.045628066401490086,0.10464443469526634,0.1429526606623437,23.389999389648438,14.586923067386333,0,-0.08,0.22999999999999998,0,0,0,0,0,518.1012359619141,-0.048375835263418154,23.34000015258789,0,3.72,3.2153846153846155,0.4500000000000002,0,0
2024-08-09,1.3,1.3,0,1,0.02662903956973106,0.10353991870787303,0.14149110225575756,20.3700008392334,14.693269234437208,0,-0.11,0.26,0,0,0,0,0,518.7601715087891,-0.0482151370586531,21.18000030517578,1,3.49,3.221538461538461,0.30000000000000027,0,0
2024-08-16,1.7,1.7,0,1,0.05033198073830358,0.11569495466873739,0.14079860107446263,14.800000190734863,14.645192329700176,0,-0.17,0.23999999999999996,0,0,0,0,0,520.372348022461,-0.010143016950767136,17.809999465942383,1,3.29,3.219615384615385,0.20000000000000018,0,0
2024-08-23,1.7,1.7,0,1,0.06516962467474108,0.11517850376677966,0.14075638477756877,15.859999656677246,14.64865385569059,0,-0.09,0.38,0,0,0,0,0,522.5939575195313,0.0,18.190000534057617,1,3.19,3.2180769230769233,0.08999999999999986,1,0
2024-08-30,1.7,1.7,0,1,0.07229941776927573,0.114901950613205,0.14055024416893583,15.0,14.685384621986977,0,0.0,0.38,0,0,0,0,0,525.2614654541015,0.0,17.43000030517578,1,3.13,3.2107692307692304,-0.5900000000000003,1,0
2024-09-06,1.7,1.7,0,1,0.015155685594863355,0.13146329892209074,0.13912537623634624,22.3799991607666,14.849615372144259,1,0.06,0.5,0,0,0,0,0,527.5528625488281,-0.0413710337202875,22.739999771118164,1,3.39,3.2157692307692307,-0.10000000000000009,1,0
2024-09-13,1.2,1.2,0,1,0.038769013723699564,0.14165280869344143,0.13912537623634624,16.559999465942383,14.902884593376747,1,0.09,0.5599999999999999,0,0,0,0,0,530.2650131225586,-0.0029627418463239463,19.280000686645508,1,3.37,3.223846153846154,0.08000000000000007,0,0
2024-09-20,1.2,1.2,0,1,0.04679989713176402,0.13993155181346348,0.1389030300429063,16.149999618530273,14.88269226367657,1,0.18,0.63,0,0,0,0,0,533.2201858520508,0.0,18.940000534057617,1,3.15,3.2265384615384622,-0.040000000000000036,1,0
2024-09-27,1.2,1.2,0,1,0.05329233511872222,0.1399572620325523,0.1389030300429063,16.959999084472656,14.871923006497896,1,0.2,0.55,0,0,0,0,0,535.8673645019531,0.0,19.540000915527344,1,3.14,3.227307692307692,0.010000000000000231,1,0
2024-10-04,1.2,1.2,0,1,0.03623518403099535,0.1387252231139138,0.138118916388199,19.209999084472656,14.905769128065844,1,0.05,0.37,0,0,0,0,0,538.1684478759765,0.0,20.649999618530273,1,2.89,3.216153846153846,-0.5,1,0
2024-10-11,1.2,1.2,0,1,0.03815736583146623,0.13622175335357964,0.1369707116622842,20.459999084472656,14.92769219325139,1,0.13,0.4,0,0,0,0,0,540.7942016601562,0.0,20.770000457763672,1,2.98,3.2057692307692305,-0.3900000000000001,1,0
